id,latitude,longitude,track_id,time,distance_m,time_diff_s,speed_mps,acceleration_mps2,bearing_deg
70,-10.9427139552684,-37.048418462543,1,2014-09-13 07:30:53,77.97453317296957,6.0,12.995755528828262,0.23011985246488198,128.0765059663977
71,-10.9431659277627,-37.0478404749664,1,2014-09-13 07:30:59,80.66885505131218,6.0,13.444809175218696,0.07484227439840563,128.53591702683383
72,-10.9436276323061,-37.0473842152565,1,2014-09-13 07:31:04,71.53228359182317,5.0,14.306456718364634,0.1723295086291877,135.8655119723038
73,-10.9441918710808,-37.0469297081541,1,2014-09-13 07:31:09,79.99055850854805,5.0,15.99811170170961,0.338330996668995,141.6605225481885
74,-10.9448888658677,-37.0464590382433,1,2014-09-13 07:31:15,92.98891703957274,6.0,15.49815283992879,-0.08332647696346977,146.45557808892914
75,-10.9454369552429,-37.0461909219212,1,2014-09-13 07:31:21,67.60951411497742,6.0,11.268252352496235,-0.7049834145720926,154.34574892061005
76,-10.9456515766134,-37.0461198859602,1,2014-09-13 07:31:27,25.093251889661897,6.0,4.1822086482769825,-1.1810072840365422,161.99784060700347
77,-10.9456515766134,-37.0461198859602,1,2014-09-13 07:31:33,0.0,6.0,0.0,-0.6970347747128304,161.99784060700347
78,-10.9456515766134,-37.0461198859602,1,2014-09-13 07:31:38,0.0,5.0,0.0,0.0,161.99784060700347
79,-10.9457544131546,-37.0461003641493,1,2014-09-13 07:31:44,11.631815884054296,6.0,1.938635980675716,0.32310599677928603,169.44235796109115
80,-10.9460552569933,-37.0459846893752,1,2014-09-13 07:31:50,35.756600091319946,6.0,5.959433348553325,0.670132894646268,159.31819895567094
81,-10.9463325071577,-37.0458771417091,1,2014-09-13 07:31:56,32.98895051989878,6.0,5.49815841998313,-0.07687915476169908,159.1506366483959
82,-10.9467795711905,-37.0457245873062,1,2014-09-13 07:32:02,52.426950341675536,6.0,8.737825056945923,0.5399444394937988,161.47776100886392
83,-10.9470511943627,-37.0456852790102,1,2014-09-13 07:32:07,30.506459181695327,5.0,6.101291836339065,-0.5273066441213714,171.91337631791112
84,-10.9470851028346,-37.0457684313181,1,2014-09-13 07:32:13,9.829745730290863,6.0,1.6382909550484772,-0.743833480215098,247.44465550873252
85,-10.9470853174565,-37.0457828606557,1,2014-09-13 07:32:19,1.57545334720915,6.0,0.2625755578681917,-0.2292858995300476,269.1320526382001
86,-10.9470853174565,-37.0457828606557,1,2014-09-13 07:32:25,0.0,6.0,0.0,-0.04376259297803195,269.1320526382001
87,-10.9470853174565,-37.0457828606557,1,2014-09-13 07:32:31,0.0,6.0,0.0,0.0,269.1320526382001
88,-10.9470853174565,-37.0457828606557,1,2014-09-13 07:32:37,0.0,6.0,0.0,0.0,269.1320526382001
89,-10.9470853174565,-37.0457828606557,1,2014-09-13 07:32:42,0.0,5.0,0.0,0.0,269.1320526382001
90,-10.9470853174565,-37.0457828606557,1,2014-09-13 07:32:48,0.0,6.0,0.0,0.0,269.1320526382001
91,-10.9394394198589,-37.0624283811754,2,2014-09-13 13:37:54,0.0,0.0,0.0,0.0,0.0
92,-10.9394423216378,-37.062569922389,2,2014-09-13 13:37:59,15.456035108381396,5.0,3.0912070216762793,0.6182414043352559,268.803782216263
93,-10.9394423216378,-37.062569922389,2,2014-09-13 13:38:05,0.0,6.0,0.0,-0.5152011702793798,268.803782216263
94,-10.9394423216378,-37.062569922389,2,2014-09-13 13:38:11,0.0,6.0,0.0,0.0,268.803782216263
95,-10.9389940189541,-37.0628040561796,2,2014-09-13 13:38:17,56.02059720717321,6.0,9.336766201195536,1.556127700199256,332.852264851693
96,-10.9386031368379,-37.0629643381166,2,2014-09-13 13:38:22,46.854386936977086,5.0,9.370877387395417,0.006822237239976303,338.07020028487693
97,-10.9383580704773,-37.0627897829822,2,2014-09-13 13:38:27,33.2526570570639,5.0,6.65053141141278,-0.5440691951965274,34.96649559830405
98,-10.9382929933406,-37.0623723921363,2,2014-09-13 13:38:32,46.13951416483731,5.0,9.227902832967462,0.5154742843109364,80.97685822549988
99,-10.9385442666704,-37.0617623761861,2,2014-09-13 13:38:38,72.22185555139913,6.0,12.036975925233188,0.4681788487109542,112.75981032846084
100,-10.9388976451446,-37.0610577138091,2,2014-09-13 13:38:44,86.38532201623032,6.0,14.39755366937172,0.39342962402308856,117.05648957446175
101,-10.939286303702,-37.0603401348362,2,2014-09-13 13:38:50,89.47097446145456,6.0,14.911829076909093,0.08571256792289568,118.88332881209692
102,-10.9395848167205,-37.0597757046112,2,2014-09-13 13:38:55,69.9926254022087,5.0,13.998525080441741,-0.18266079929347043,118.30977400922262
103,-10.9398125858738,-37.0593546545551,2,2014-09-13 13:39:00,52.483194039597635,5.0,10.496638807919528,-0.7003772545044427,118.85337700213711
104,-10.9400391217797,-37.0589944008603,2,2014-09-13 13:39:06,46.70543590801758,6.0,7.784239318002929,-0.4520665816527664,122.63807587405785
105,-10.9402937450586,-37.0589085526268,2,2014-09-13 13:39:11,29.823773763266157,5.0,5.964754752653231,-0.36389691306993954,161.6839000511311
106,-10.9404456811417,-37.0589932426757,2,2014-09-13 13:39:16,19.259087579473615,5.0,3.851817515894723,-0.4225874473517017,208.69077966405484
107,-10.9407101935088,-37.0592093307299,2,2014-09-13 13:39:21,37.704573754721075,5.0,7.540914750944215,0.7378194470098984,218.73244464090456
108,-10.9409149805608,-37.0593807860186,2,2014-09-13 13:39:27,29.47729360863048,6.0,4.91288226810508,-0.4380054138065225,219.42084307631902
109,-10.9409218740574,-37.0593826224655,2,2014-09-13 13:39:33,0.7923084807024959,6.0,0.132051413450416,-0.796805142442444,194.65793398865864
110,-10.9411148943361,-37.0595581219005,2,2014-09-13 13:39:39,28.770783464750952,6.0,4.795130577458492,0.7771798606680127,221.7553049095634
111,-10.941432326776,-37.0598464342116,2,2014-09-13 13:39:44,47.29286296894613,5.0,9.458572593789226,0.9326884032661468,221.72506313406402
112,-10.9418928712691,-37.060295261613,2,2014-09-13 13:39:50,70.87659574289769,6.0,11.812765957149615,0.3923655605600649,223.73649736188779
113,-10.9423469125856,-37.0607462389275,2,2014-09-13 13:39:56,70.51951512697255,6.0,11.753252521162091,-0.009918905997920705,224.28042590642102
114,-10.9425803954512,-37.0609680232943,2,2014-09-13 13:40:01,35.50065171870249,5.0,7.100130343740498,-0.9306244354843185,223.00334618386037
115,-10.9426395313217,-37.061019455344,2,2014-09-13 13:40:07,8.646782575064254,6.0,1.4411304291773757,-0.9431666524271871,220.49444719146712
116,-10.9426395313217,-37.061019455344,2,2014-09-13 13:40:13,0.0,6.0,0.0,-0.24018840486289594,220.49444719146712
117,-10.9426395313217,-37.061019455344,2,2014-09-13 13:40:18,0.0,5.0,0.0,0.0,220.49444719146712
118,-10.9426609697117,-37.0610417000768,2,2014-09-13 13:40:23,3.403004500868941,5.0,0.6806009001737883,0.13612018003475765,225.53202630757585
119,-10.942860966487,-37.0612328030135,2,2014-09-13 13:40:29,30.493176957974413,6.0,5.082196159662402,0.733599209914769,223.17236883119588
120,-10.943153046112,-37.0615523335932,2,2014-09-13 13:40:34,47.662430433748995,5.0,9.532486086749799,0.8900579854174794,227.04585563697154
121,-10.9435076521971,-37.0619215277294,2,2014-09-13 13:40:39,56.38554143874208,5.0,11.277108287748415,0.3489244401997233,225.6291114672754
122,-10.944101382613,-37.0621534000362,2,2014-09-13 13:40:45,70.70658041326897,6.0,11.78443006887816,0.08455363018829083,200.97841721972196
123,-10.9446848104324,-37.0623046854073,2,2014-09-13 13:40:50,66.94362207257076,5.0,13.388724414514153,0.3208588691271984,194.28337593271436
124,-10.9452775946114,-37.0625165384282,2,2014-09-13 13:40:55,69.8545641530902,5.0,13.970912830618039,0.11643768322077719,199.33521498638459
125,-10.9459467284756,-37.0628127118287,2,2014-09-13 13:41:01,81.12630219511779,6.0,13.521050365852965,-0.07497707746084566,203.48828254384063
126,-10.9467185939207,-37.063088685173,2,2014-09-13 13:41:07,90.96202601353573,6.0,15.160337668922622,0.27321455051160964,199.34285591925686
127,-10.9473015742741,-37.063353116612,2,2014-09-13 13:41:12,70.96191990190673,5.0,14.192383980381345,-0.19359073770825538,204.0049013743147
128,-10.9477864438261,-37.0638136913417,2,2014-09-13 13:41:17,73.72290224840692,5.0,14.744580449681385,0.11043929386000784,223.00278592916712
129,-10.9484458652489,-37.0644578543958,2,2014-09-13 13:41:23,101.59685857973106,6.0,16.93280976328851,0.36470488560118763,223.80340572945136
130,-10.9490483216518,-37.065008034858,2,2014-09-13 13:41:28,89.97399839657552,5.0,17.994799679315104,0.21239798320531875,221.8795287714524
131,-10.949794031983,-37.0657111502789,2,2014-09-13 13:41:34,112.99391946676748,6.0,18.832319911127914,0.13958670530213504,222.79083324407648
132,-10.9504375968955,-37.0663287864546,2,2014-09-13 13:41:39,98.32333294003044,5.0,19.66466658800609,0.16646933537563485,223.2964489606534
133,-10.9510185932797,-37.0668716769588,2,2014-09-13 13:41:44,87.6714766326973,5.0,17.53429532653946,-0.42607425229332563,222.5331589310016
134,-10.9516480116529,-37.0672498437447,2,2014-09-13 13:41:50,81.25726980344389,6.0,13.542878300573982,-0.6652361709942465,210.53537690319786
135,-10.9519461678284,-37.067389942836,2,2014-09-13 13:41:55,36.51131168314384,5.0,7.302262336628767,-1.2481231927890428,204.76514199034725
136,-10.9524568519142,-37.0676607668382,2,2014-09-13 13:42:01,64.02128183728637,6.0,10.670213639547727,0.56132521715316,207.5040268830759
137,-10.9531169222622,-37.0680128866316,2,2014-09-13 13:42:07,82.85366948974328,6.0,13.808944914957214,0.5231218792349145,207.6428408267514
138,-10.9537359657269,-37.068346468491,2,2014-09-13 13:42:12,77.87409556630578,5.0,15.574819113261157,0.35317483966078844,207.8810257931823
139,-10.9542564297289,-37.0686190611861,2,2014-09-13 13:42:17,65.07577929711832,5.0,13.015155859423663,-0.5119326507674987,207.21250517477546
140,-10.9545603667325,-37.0687690439177,2,2014-09-13 13:42:23,37.5536433198111,6.0,6.2589405533018505,-1.1260358843536353,205.8490096149646
141,-10.9551056026228,-37.0690663435052,2,2014-09-13 13:42:29,68.7682207094489,6.0,11.461370118241483,0.8670715941566054,208.1615209298355
142,-10.9557183655362,-37.0693744433104,2,2014-09-13 13:42:34,75.98572197274422,5.0,15.197144394548843,0.7471548552614721,206.27279888012072
143,-10.9564599836807,-37.0695151638546,2,2014-09-13 13:42:39,83.88288025087866,5.0,16.77657605017573,0.3158863311253775,190.5526243866224
144,-10.9572254865313,-37.0694596750529,2,2014-09-13 13:42:44,85.33530658365412,5.0,17.067061316730822,0.05809705331101824,175.9293938834619
145,-10.9582645013042,-37.0693734739662,2,2014-09-13 13:42:50,115.91578260991682,6.0,19.319297101652804,0.3753726308203304,175.3434537037956
146,-10.9592670047711,-37.0693003846027,2,2014-09-13 13:42:55,111.75849103619491,5.0,22.351698207238982,0.6064802211172357,175.90591013490803
147,-10.9603340326289,-37.069247490638,2,2014-09-13 13:43:00,118.78850985753715,5.0,23.75770197150743,0.28120075285368956,177.2137801424965
148,-10.9616459030409,-37.069178997781,2,2014-09-13 13:43:06,146.06483808481883,6.0,24.34413968080314,0.09773961821595141,177.06573017360574
149,-10.9627094050316,-37.0691043829326,2,2014-09-13 13:43:11,118.53621892037306,5.0,23.707243784074613,-0.12737917934570503,176.0597334712744
150,-10.9639731912507,-37.0690349745941,2,2014-09-13 13:43:17,140.73073817771214,6.0,23.45512302961869,-0.04202012574265387,176.91368748478124
151,-10.9649785320979,-37.0689742900108,2,2014-09-13 13:43:23,111.98491877095096,6.0,18.664153128491826,-0.798494983521144,176.60860669340104
152,-10.9656844000839,-37.06850669225,2,2014-09-13 13:43:29,93.6275957728013,6.0,15.604599295466883,-0.5099256388374904,146.96211997760986
153,-10.9659204446714,-37.0676889838326,2,2014-09-13 13:43:34,93.04359541247408,5.0,18.608719082494815,0.6008239574055864,106.38524780819677
154,-10.9661080889898,-37.066886307788,2,2014-09-13 13:43:39,90.07371513198406,5.0,18.01474302639681,-0.11879521121960082,103.39399617773552
155,-10.9663018114565,-37.0660084525239,2,2014-09-13 13:43:45,98.22176725034403,6.0,16.370294541724004,-0.2740747474454679,102.6685566617914
156,-10.9664672112953,-37.0653403308881,2,2014-09-13 13:43:50,75.21821223731591,5.0,15.043642447463181,-0.26533041885216446,104.15295569567098
157,-10.966982125521,-37.0649914667687,2,2014-09-13 13:43:56,68.76470714115666,6.0,11.46078452352611,-0.5971429873228452,146.37032978028162
158,-10.9676419823474,-37.0652842497491,2,2014-09-13 13:44:02,80.03178902129886,6.0,13.338631503549811,0.3129744966706169,203.53805390669797
159,-10.9681432651831,-37.0655749420639,2,2014-09-13 13:44:07,64.14006956920645,5.0,12.82801391384129,-0.10212351794170438,209.65302134377876
160,-10.9687186048181,-37.0659983158624,2,2014-09-13 13:44:13,78.92271213321227,6.0,13.153785355535378,0.054295240282348146,215.84524363937163
161,-10.9692736851925,-37.0664603048909,2,2014-09-13 13:44:19,79.70594556803123,6.0,13.284324261338538,0.02175648430052668,219.2517470457788
162,-10.9694520433162,-37.0666011802368,2,2014-09-13 13:44:24,25.096304204914006,5.0,5.019260840982801,-1.6530126840711474,217.79049474970432
163,-10.9695975369026,-37.0667169062406,2,2014-09-13 13:44:30,20.52622239899898,6.0,3.4210370664998297,-0.2663706290804952,217.98518479296322
164,-10.9698527543158,-37.0669367021317,2,2014-09-13 13:44:36,37.16254047439574,6.0,6.193756745732624,0.462119946538799,220.2136384450734
165,-10.970169469204,-37.0671957013014,2,2014-09-13 13:44:41,45.16208352210234,5.0,9.032416704420468,0.5677319917375689,218.75832412196505
166,-10.9704145056795,-37.0673989553389,2,2014-09-13 13:44:46,35.13812364098406,5.0,7.0276247281968125,-0.40095839524473115,219.1568304489532
167,-10.9704823388452,-37.0673537914919,2,2014-09-13 13:44:51,9.011071682875704,5.0,1.8022143365751409,-1.0450820783243344,146.8297509774004
168,-10.9703248352321,-37.0671533742236,2,2014-09-13 13:44:57,28.02461293575296,6.0,4.670768822625493,0.47809241434172534,51.32249433611054
169,-10.970203085515,-37.0670472630756,2,2014-09-13 13:45:02,17.81716671930376,5.0,3.563433343860752,-0.22146709575294815,40.551127781588775
170,-10.970240757596,-37.0668729979152,2,2014-09-13 13:45:07,19.4790483341907,5.0,3.89580966683814,0.06647526459547759,102.41840181142402
171,-10.9704639124286,-37.0665993955823,2,2014-09-13 13:45:13,38.83002045345895,6.0,6.471670075576491,0.42931006812305855,129.71981638017598
172,-10.9707427246894,-37.0663210749768,2,2014-09-13 13:45:19,43.407806316447825,6.0,7.234634386074638,0.12716071841635776,135.57893364781086
173,-10.9710545051758,-37.0664765576293,2,2014-09-13 13:45:25,38.60023588298875,6.0,6.433372647164791,-0.13354362315164106,206.0853651938425
174,-10.9714066851739,-37.0667788492814,2,2014-09-13 13:45:30,51.210205379370244,5.0,10.242041075874049,0.7617336857418515,220.11933995273105
175,-10.971868273977,-37.0671774817216,2,2014-09-13 13:45:36,67.29047593340184,6.0,11.21507932223364,0.16217304105993188,220.29203871156767
176,-10.9720195093279,-37.0673255290329,2,2014-09-13 13:45:41,23.323427039461112,5.0,4.664685407892223,-1.3100787828682834,223.8614181317491
177,-10.9721535787811,-37.0674431150355,2,2014-09-13 13:45:46,19.672457197073136,5.0,3.9344914394146273,-0.14603879369551906,220.72911079925956
178,-10.9723853980217,-37.0676185320368,2,2014-09-13 13:45:52,32.11138133767923,6.0,5.351896889613204,0.23623424169976284,216.60732850179832
179,-10.9725870409604,-37.0677771839722,2,2014-09-13 13:45:58,28.33146067413803,6.0,4.721910112356338,-0.10499779620947776,217.68293928208232
180,-10.972866707141,-37.0679989983138,2,2014-09-13 13:46:03,39.41263388244163,5.0,7.8825267764883264,0.6321233328263978,217.90570961712524
181,-10.9731819628945,-37.0682447143624,2,2014-09-13 13:46:08,44.13962627194358,5.0,8.827925254388715,0.1890796955800777,217.42203522368916
182,-10.9732900785187,-37.0683559559915,2,2014-09-13 13:46:13,17.087629463533375,5.0,3.417525892706675,-1.082079872336408,225.28790782969037
183,-10.9733139585351,-37.0683913004652,2,2014-09-13 13:46:18,4.683699645975938,5.0,0.9367399291951877,-0.4961571927022975,235.46347361062612
184,-10.9733139585351,-37.0683913004652,2,2014-09-13 13:46:24,0.0,6.0,0.0,-0.15612332153253128,235.46347361062612
185,-10.9734062499978,-37.0684817571867,2,2014-09-13 13:46:29,14.241483130675553,5.0,2.8482966261351104,0.5696593252270221,223.89635962607238
186,-10.973555178647,-37.0685784298369,2,2014-09-13 13:46:34,19.636755519498273,5.0,3.9273511038996545,0.21581089555290883,212.50738310426937
187,-10.9738802641552,-37.0688123792686,2,2014-09-13 13:46:40,44.259159528169576,6.0,7.376526588028263,0.5748625806881014,215.2410262376515
188,-10.9740912270299,-37.0689424370995,2,2014-09-13 13:46:45,27.4197318192446,5.0,5.48394636384892,-0.3785160448358685,211.18327282928172
189,-10.9741847406868,-37.0688614803445,2,2014-09-13 13:46:51,13.646335390468263,6.0,2.2743892317447103,-0.534926188684035,139.6391324184624
190,-10.9742859284246,-37.0687222043496,2,2014-09-13 13:46:57,18.91418458982956,6.0,3.152364098304927,0.14632914442670275,126.50368788562281
191,-10.97436294802,-37.0686312178265,2,2014-09-13 13:47:03,13.114661552206616,6.0,2.1857769253677692,-0.16109786215619293,130.76999430787748
192,-10.9744222329266,-37.0685598169878,2,2014-09-13 13:47:08,10.208167412834133,5.0,2.0416334825668265,-0.028828688560188543,130.2238252441906
193,-10.9744799736882,-37.068489688182,2,2014-09-13 13:47:14,9.991350735352853,6.0,1.6652251225588088,-0.06273472666800295,129.9862586479304
194,-10.9745460732324,-37.0684142251994,2,2014-09-13 13:47:19,11.039941532573035,5.0,2.207988306514607,0.1085526367911596,131.74054238473389
195,-10.9746733426089,-37.0682421494243,2,2014-09-13 13:47:24,23.51830028211822,5.0,4.703660056423644,0.4991343499818074,126.9940454690647
196,-10.9747969421715,-37.0680676405789,2,2014-09-13 13:47:29,23.48990301873222,5.0,4.697980603746444,-0.0011358905354398984,125.80917529485242
197,-10.9748781946833,-37.0679855940568,2,2014-09-13 13:47:34,12.721799347144389,5.0,2.544359869428878,-0.4307241468635133,135.25020766919687
198,-10.9749433422145,-37.0679097230187,2,2014-09-13 13:47:40,11.003230197388033,6.0,1.8338716995646722,-0.1184146949773676,131.17484310878433
